date,state_name,districtname,average_soilmoisture_level_(at_15cm),average_soilmoisture_volume_(at_15cm),aggregate_soilmoisture_percentage_(at_15cm),volume_soilmoisture_percentage_(at_15cm),Year,Month,Day
2018/06/11,NAGALAND,PEREN,3.79,-,25.56,41.04943992,2018.0,Jun,11.0
2018/06/10,NAGALAND,DIMAPUR,2.18,-,13.89,35.16976025,2018.0,Jun,10.0
2018/06/10,NAGALAND,MON,1.36,-,11.07,43.04384666,2018.0,Jun,10.0
2018/06/10,NAGALAND,MOKOKCHUNG,2.33,-,16.51,36.35178098,2018.0,Jun,10.0
2018/06/10,NAGALAND,KOHIMA,3.02,-,22.15,39.89974521,2018.0,Jun,10.0
2018/06/10,NAGALAND,LONGLENG,1.87,-,15.25,43.21920102,2018.0,Jun,10.0
2018/06/10,NAGALAND,TUENSANG,0.61,-,5.14,42.89125291,2018.0,Jun,10.0
2018/06/10,NAGALAND,WOKHA,1.5,-,10.44,36.41120178,2018.0,Jun,10.0
2018/06/10,NAGALAND,ZUNHEBOTO,0.6,-,4.22,40.40821853,2018.0,Jun,10.0
2018/06/10,NAGALAND,PHEK,1.53,-,10.59,41.30430825,2018.0,Jun,10.0
2018/06/10,NAGALAND,KIPHIRE,0.65,-,4.95,44.05748845,2018.0,Jun,10.0
2018/06/10,NAGALAND,PEREN,3.23,-,21.42,39.3110179,2018.0,Jun,10.0
2018/06/09,NAGALAND,DIMAPUR,2.49,-,15.99,36.13316673,2018.0,Jun,9.0
2018/06/09,NAGALAND,MON,1.34,-,10.92,42.94323091,2018.0,Jun,9.0
2018/06/09,NAGALAND,MOKOKCHUNG,1.99,-,14.08,35.11936591,2018.0,Jun,9.0
2018/06/09,NAGALAND,KOHIMA,2.51,-,18.2,39.41789982,2018.0,Jun,9.0
2018/06/09,NAGALAND,LONGLENG,1.69,-,13.9,42.50200419,2018.0,Jun,9.0
2018/06/09,NAGALAND,TUENSANG,0.52,-,4.43,41.62340522,2018.0,Jun,9.0
2018/06/09,NAGALAND,WOKHA,1.17,-,8.2,35.16485288,2018.0,Jun,9.0
2018/06/09,NAGALAND,ZUNHEBOTO,0.39,-,2.72,38.980058,2018.0,Jun,9.0
2018/06/09,NAGALAND,PHEK,1.5,-,10.35,40.7333122,2018.0,Jun,9.0
2018/06/09,NAGALAND,KIPHIRE,0.5,-,3.88,43.22252124,2018.0,Jun,9.0
