Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
8/30/2018,ANDAMAN & NICOBAR,NICOBAR,5.98,-,48.6,34.39751337
8/30/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.73,-,68.4,42.88294973
8/30/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.29,-,67.33,42.00648629
8/29/2018,ANDAMAN & NICOBAR,NICOBAR,6.04,-,49.05,35.04064255
8/29/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.67,-,67.79,42.71277754
8/29/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.21,-,66.66,41.78218137
8/28/2018,ANDAMAN & NICOBAR,NICOBAR,5.96,-,48.49,34.30741539
8/28/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.67,-,67.81,42.74450276
8/28/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.98,-,64.43,41.18028153
8/27/2018,ANDAMAN & NICOBAR,NICOBAR,6.08,-,49.44,35.22305373
8/27/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.7,-,68.07,42.76150548
8/27/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.31,-,67.54,42.06991007
8/26/2018,ANDAMAN & NICOBAR,NICOBAR,6,-,48.96,34.94809899
8/26/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.64,-,67.51,42.53845088
8/26/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.18,-,66.36,41.61602495
8/25/2018,ANDAMAN & NICOBAR,NICOBAR,6.18,-,50.44,36.35309605
8/25/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.5,-,66.11,42.21651061
8/25/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.84,-,63.11,40.79200088
8/24/2018,ANDAMAN & NICOBAR,NICOBAR,6.14,-,50.27,35.66095464
8/24/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.53,-,66.42,42.34219352
8/24/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.3,-,67.48,42.0478496
8/23/2018,ANDAMAN & NICOBAR,NICOBAR,6.34,-,51.95,37.11743445
8/23/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.21,-,63.36,41.47569905
8/23/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.19,-,66.52,41.64379269
8/22/2018,ANDAMAN & NICOBAR,NICOBAR,6.04,-,49.91,34.86288726
8/22/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,6.28,-,54.39,37.59228945
8/22/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,5.2,-,47.33,35.38847088
8/21/2018,ANDAMAN & NICOBAR,NICOBAR,5.85,-,48.41,34.61667382
8/21/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,6.44,-,55.93,38.20383952
8/21/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,5.73,-,52.53,37.23928917
8/20/2018,ANDAMAN & NICOBAR,NICOBAR,5.56,-,45.66,32.2845886
8/20/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,6.75,-,58.94,39.5807714
8/20/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.35,-,58.42,39.21463749
8/19/2018,ANDAMAN & NICOBAR,NICOBAR,5.66,-,46.45,33.63637478
8/19/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,6.86,-,59.99,40.01182037
8/19/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.91,-,63.75,40.92059595
8/18/2018,ANDAMAN & NICOBAR,NICOBAR,5.42,-,44.17,31.48523279
8/18/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.15,-,62.84,41.15804767
8/18/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.29,-,67.41,42.02449774
8/17/2018,ANDAMAN & NICOBAR,NICOBAR,5.5,-,44.69,31.75806256
8/17/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.35,-,64.68,41.66635308
8/17/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.29,-,67.44,42.02517337
8/16/2018,ANDAMAN & NICOBAR,NICOBAR,5.63,-,45.62,32.68185509
8/16/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.24,-,63.69,41.26006932
8/16/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.25,-,67.08,41.96588205
8/15/2018,ANDAMAN & NICOBAR,NICOBAR,5.76,-,46.62,33.6628406
8/15/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.44,-,65.53,41.91259782
8/15/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.16,-,66.15,41.73250119
8/14/2018,ANDAMAN & NICOBAR,NICOBAR,5.88,-,47.48,34.71525212
8/14/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.65,-,67.58,42.56128127
8/14/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.3,-,67.5,42.05893175
8/13/2018,ANDAMAN & NICOBAR,NICOBAR,5.83,-,47.03,34.52803935
8/13/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.63,-,67.43,42.54484166
8/13/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.3,-,67.47,42.04660656
8/12/2018,ANDAMAN & NICOBAR,NICOBAR,5.87,-,47.29,34.70285844
8/12/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.68,-,67.88,42.76366795
8/12/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.28,-,67.36,42.01928888
8/11/2018,ANDAMAN & NICOBAR,NICOBAR,6.07,-,48.86,36.55627884
8/11/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.7,-,68.04,42.82013004
8/11/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.22,-,66.71,41.89255363
8/10/2018,ANDAMAN & NICOBAR,NICOBAR,5.69,-,45.93,34.89253605
8/10/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.74,-,68.4,42.90440129
8/10/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.19,-,66.47,41.85560054
8/9/2018,ANDAMAN & NICOBAR,NICOBAR,5.03,-,40.67,27.36606756
8/9/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.63,-,67.32,42.45925742
8/9/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.03,-,64.93,41.40602692
8/8/2018,ANDAMAN & NICOBAR,NICOBAR,5.04,-,40.8,26.19885104
8/8/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.59,-,66.99,42.3831626
8/8/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.75,-,62.22,40.66827312
8/7/2018,ANDAMAN & NICOBAR,NICOBAR,5.12,-,41.57,26.87542958
8/7/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.68,-,67.88,42.76857029
8/7/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7.11,-,65.7,41.67272763
8/6/2018,ANDAMAN & NICOBAR,NICOBAR,5.18,-,42.21,27.57557138
8/6/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,7.75,-,68.53,42.93740699
8/6/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,7,-,64.66,41.43925393
8/5/2018,ANDAMAN & NICOBAR,NICOBAR,5.21,-,42.54,27.88874859
8/5/2018,ANDAMAN & NICOBAR,SOUTH ANDAMAN,6.96,-,60.92,40.83750094
8/5/2018,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,6.48,-,59.63,40.3046811
8/4/2018,ANDAMAN & NICOBAR,NICOBAR,5.26,-,42.93,27.83536802
