Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/11/20,GOA,SOUTH GOA,1.11,-,9.45,21.90050329
2018/11/20,GOA,NORTH GOA,0.86,-,6.89,22.03946194
2018/11/19,GOA,SOUTH GOA,1.14,-,9.71,21.19233913
2018/11/19,GOA,NORTH GOA,0.9,-,7.22,19.86914182
2018/11/18,GOA,SOUTH GOA,1.16,-,9.89,20.51642112
2018/11/18,GOA,NORTH GOA,0.92,-,7.44,18.67785475
2018/11/17,GOA,SOUTH GOA,1.2,-,10.26,20.40070446
2018/11/17,GOA,NORTH GOA,0.97,-,7.88,18.32523533
2018/11/16,GOA,SOUTH GOA,1.24,-,10.64,20.6765296
2018/11/16,GOA,NORTH GOA,1.01,-,8.34,18.60326375
2018/11/15,GOA,SOUTH GOA,1.29,-,10.98,20.959459
2018/11/15,GOA,NORTH GOA,1.07,-,8.83,18.93025208
2018/11/14,GOA,SOUTH GOA,1.34,-,11.41,21.28005848
2018/11/14,GOA,NORTH GOA,1.13,-,9.38,19.29069831
2018/11/13,GOA,SOUTH GOA,1.37,-,11.69,21.48548532
2018/11/13,GOA,NORTH GOA,1.17,-,9.75,19.47087627
2018/11/12,GOA,SOUTH GOA,1.44,-,12.24,21.83047935
2018/11/12,GOA,NORTH GOA,1.23,-,10.34,19.86653301
2018/11/11,GOA,SOUTH GOA,1.54,-,13.1,22.20636191
2018/11/11,GOA,NORTH GOA,1.3,-,10.93,20.2571434
2018/11/10,GOA,SOUTH GOA,1.62,-,13.78,22.49688802
2018/11/10,GOA,NORTH GOA,1.36,-,11.43,20.50171744
2018/11/09,GOA,SOUTH GOA,1.74,-,14.8,22.91292268
2018/11/09,GOA,NORTH GOA,1.44,-,12.2,20.95718163
2018/11/08,GOA,SOUTH GOA,1.86,-,15.82,23.35606688
2018/11/08,GOA,NORTH GOA,1.54,-,12.99,21.43505523
2018/11/07,GOA,SOUTH GOA,2.01,-,17.06,23.80877749
2018/11/07,GOA,NORTH GOA,1.62,-,13.68,21.8730645
2018/11/06,GOA,SOUTH GOA,2.14,-,18.07,24.2074562
2018/11/06,GOA,NORTH GOA,1.7,-,14.4,22.2908923
2018/11/05,GOA,SOUTH GOA,2.25,-,18.99,24.5494057
2018/11/05,GOA,NORTH GOA,1.78,-,15.03,22.60005824
2018/11/04,GOA,SOUTH GOA,2.41,-,20.31,25.07802865
2018/11/04,GOA,NORTH GOA,1.89,-,16,23.15290075
2018/11/03,GOA,SOUTH GOA,2.58,-,21.62,24.51821468
2018/11/03,GOA,NORTH GOA,2,-,16.87,23.47896599
2018/11/02,GOA,SOUTH GOA,2.77,-,23.17,24.91791118
2018/11/02,GOA,NORTH GOA,2.12,-,17.79,24.02399015
2018/11/01,GOA,SOUTH GOA,2.99,-,24.96,25.42794218
2018/11/01,GOA,NORTH GOA,2.25,-,18.8,24.65726074
2018/12/31,GOA,SOUTH GOA,0.47,-,4.04,16.65227544
2018/12/31,GOA,NORTH GOA,0.22,-,1.69,14.37946902
2018/12/30,GOA,SOUTH GOA,0.48,-,4.14,16.78297619
2018/12/30,GOA,NORTH GOA,0.23,-,1.77,14.54583567
2018/12/29,GOA,SOUTH GOA,0.49,-,4.22,16.9104759
2018/12/29,GOA,NORTH GOA,0.24,-,1.86,14.63850546
2018/12/28,GOA,SOUTH GOA,0.5,-,4.29,16.96489431
2018/12/28,GOA,NORTH GOA,0.25,-,1.94,14.71117847
2018/12/27,GOA,SOUTH GOA,0.51,-,4.38,17.09252545
2018/12/27,GOA,NORTH GOA,0.26,-,2.05,14.83180487
2018/12/26,GOA,SOUTH GOA,0.52,-,4.46,17.17574539
2018/12/26,GOA,NORTH GOA,0.27,-,2.12,14.90583732
2018/12/25,GOA,SOUTH GOA,0.53,-,4.53,17.29849009
