Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/23,ODISHA,NAYAGARH,0.23,-,1.82,35.42632608
2018/06/23,ODISHA,BALANGIR,0.15,-,1.04,33.57582117
2018/06/23,ODISHA,DHENKANAL,1.82,-,12.38,41.52286917
2018/06/23,ODISHA,JAJAPUR,5.74,-,38.93,41.89031555
2018/06/23,ODISHA,GAJAPATI,0.64,-,4.68,36.85428199
2018/06/23,ODISHA,DEBAGARH,0.93,-,6.34,34.87805476
2018/06/23,ODISHA,SUNDARGARH,1.57,-,11.01,33.62288754
2018/06/23,ODISHA,RAYAGADA,1.07,-,7.24,38.3743275
2018/06/23,ODISHA,SAMBALPUR,0.98,-,7.05,34.23683609
2018/06/23,ODISHA,BAUDA,1.27,-,8.7,29.98947075
2018/06/23,ODISHA,SUBARNAPUR,0.94,-,7.6,34.38167669
2018/06/23,ODISHA,KENDUJHAR,3.35,-,24.39,38.87718475
2018/06/23,ODISHA,KALAHANDI,0.29,-,2.16,35.9642408
2018/06/23,ODISHA,JHARSUGUDA,2.02,-,16.25,32.19692636
2018/06/23,ODISHA,NUAPADA,0.13,-,1.18,32.19095748
2018/06/23,ODISHA,BALESHWAR,6.91,-,55.89,40.75008775
2018/06/23,ODISHA,BHADRAK,4.13,-,38.73,41.13007662
2018/06/23,ODISHA,BARGARH,0.46,-,3.51,35.54631141
2018/06/23,ODISHA,NABARANGAPUR,0.84,-,7.8,35.55020504
2018/06/23,ODISHA,KHORDHA,1.58,-,11.1,35.99294926
2018/06/22,ODISHA,CUTTACK,3.52,-,25.39,37.38465451
2018/06/22,ODISHA,KANDHAMAL,0.1,-,0.72,33.50270157
2018/06/22,ODISHA,ANUGUL,2.51,-,16.96,33.8835964
2018/06/22,ODISHA,MAYURBHANJ,3.27,-,22.26,38.14036879
2018/06/22,ODISHA,GANJAM,1.18,-,9.67,36.16873832
2018/06/22,ODISHA,KENDRAPARA,6.76,-,54.97,42.23811766
2018/06/22,ODISHA,KORAPUT,1.58,-,11.12,33.7342379
2018/06/22,ODISHA,PURI,4.37,-,35.38,39.18538333
2018/06/22,ODISHA,MALKANGIRI,0.4,-,3.23,35.82444938
2018/06/22,ODISHA,JAGATSINGHAPUR,1.49,-,17.26,44.34715964
2018/06/22,ODISHA,NAYAGARH,0.19,-,1.58,35.21602288
2018/06/22,ODISHA,BALANGIR,0.19,-,1.25,34.89082722
2018/06/22,ODISHA,DHENKANAL,1.62,-,10.99,39.16863043
2018/06/22,ODISHA,JAJAPUR,5.26,-,35.62,40.83644253
2018/06/22,ODISHA,GAJAPATI,0.61,-,4.51,36.77432137
2018/06/22,ODISHA,DEBAGARH,0.78,-,5.36,33.33333853
2018/06/22,ODISHA,SUNDARGARH,1.53,-,10.61,33.45225523
2018/06/22,ODISHA,RAYAGADA,0.97,-,6.59,37.30827409
2018/06/22,ODISHA,SAMBALPUR,0.85,-,6.2,32.59787357
2018/06/22,ODISHA,BAUDA,1.32,-,9.1,30.86487188
2018/06/22,ODISHA,SUBARNAPUR,1.01,-,8.1,35.25269928
2018/06/22,ODISHA,KENDUJHAR,2.84,-,21.16,37.10829457
2018/06/22,ODISHA,KALAHANDI,0.21,-,1.66,36.01969349
2018/06/22,ODISHA,JHARSUGUDA,2.07,-,16.85,31.12022903
2018/06/22,ODISHA,NUAPADA,0.13,-,1.22,33.58255007
2018/06/22,ODISHA,BALESHWAR,6.94,-,56.34,40.70926633
2018/06/22,ODISHA,BHADRAK,4.11,-,38.74,41.53890311
2018/06/22,ODISHA,BARGARH,0.45,-,3.52,35.77537165
2018/06/22,ODISHA,NABARANGAPUR,0.86,-,7.95,36.40891781
2018/06/22,ODISHA,KHORDHA,1.12,-,7.85,35.1386398
2018/06/21,ODISHA,CUTTACK,3.69,-,25.79,40.24870714
2018/06/21,ODISHA,KANDHAMAL,0.58,-,3.94,36.84075024
2018/06/21,ODISHA,ANUGUL,3.91,-,25.8,38.86664992
2018/06/21,ODISHA,MAYURBHANJ,4.66,-,30.37,42.14977768
2018/06/21,ODISHA,GANJAM,1.85,-,15.22,40.26750893
2018/06/21,ODISHA,KENDRAPARA,5.87,-,47.21,40.84699135
2018/06/21,ODISHA,KORAPUT,2.86,-,20.84,38.46839481
2018/06/21,ODISHA,PURI,4.65,-,37.43,41.95719341
2018/06/21,ODISHA,MALKANGIRI,0.95,-,7.03,38.7030464
2018/06/21,ODISHA,JAGATSINGHAPUR,1.2,-,14.28,42.69666944
2018/06/21,ODISHA,NAYAGARH,1.03,-,6.87,39.99138269
2018/06/21,ODISHA,BALANGIR,0.77,-,5.12,39.24158006
2018/06/21,ODISHA,DHENKANAL,2.3,-,15.13,43.72047511
2018/06/21,ODISHA,JAJAPUR,5.81,-,38.46,42.10620062
2018/06/21,ODISHA,GAJAPATI,1.23,-,8.73,40.98120031
2018/06/21,ODISHA,DEBAGARH,2.71,-,17.24,39.68508531
2018/06/21,ODISHA,SUNDARGARH,1.61,-,10.76,32.97138594
2018/06/21,ODISHA,RAYAGADA,1.46,-,9.71,41.0305278
2018/06/21,ODISHA,SAMBALPUR,1.34,-,9.47,35.49809385
2018/06/21,ODISHA,BAUDA,2.01,-,13.66,34.48674872
2018/06/21,ODISHA,SUBARNAPUR,1.12,-,8.75,38.75950748
2018/06/21,ODISHA,KENDUJHAR,5.04,-,34.5,41.88246197
2018/06/21,ODISHA,KALAHANDI,0.45,-,3.23,38.90384631
2018/06/21,ODISHA,JHARSUGUDA,2.25,-,18.2,32.84458478
2018/06/21,ODISHA,NUAPADA,1.12,-,10.32,38.3778299
2018/06/21,ODISHA,BALESHWAR,7.43,-,60.59,42.40364854
2018/06/21,ODISHA,BHADRAK,4.68,-,44.26,43.18963556
2018/06/21,ODISHA,BARGARH,1.07,-,8.5,40.51025115
2018/06/21,ODISHA,NABARANGAPUR,1.41,-,12.49,41.03261104
2018/06/21,ODISHA,KHORDHA,1.97,-,13.56,39.45780205
2018/06/20,ODISHA,CUTTACK,1.53,-,10.38,28.7039109
2018/06/20,ODISHA,KANDHAMAL,0.05,-,0.38,29.49035681
2018/06/20,ODISHA,ANUGUL,0.84,-,5.68,26.83148278
2018/06/20,ODISHA,MAYURBHANJ,1.09,-,7.4,28.45407638
2018/06/20,ODISHA,GANJAM,0.72,-,5.93,28.39400657
2018/06/20,ODISHA,KENDRAPARA,3.89,-,31.11,24.98496767
2018/06/20,ODISHA,KORAPUT,0.59,-,4.32,30.5539448
2018/06/20,ODISHA,PURI,2.7,-,22.02,26.24299162
2018/06/20,ODISHA,MALKANGIRI,0.16,-,1.39,28.27965234
2018/06/20,ODISHA,JAGATSINGHAPUR,0.81,-,10.09,28.30796155
2018/06/20,ODISHA,NAYAGARH,0.05,-,0.45,29.76558024
2018/06/20,ODISHA,BALANGIR,0.03,-,0.18,29.37365023
2018/06/20,ODISHA,DHENKANAL,0.48,-,2.97,32.17648555
2018/06/20,ODISHA,JAJAPUR,2.16,-,13.32,30.66447058
2018/06/20,ODISHA,GAJAPATI,0.35,-,2.65,31.27332145
2018/06/20,ODISHA,DEBAGARH,0.14,-,0.95,23.81904788
2018/06/20,ODISHA,SUNDARGARH,1.08,-,7.51,25.4370963
2018/06/20,ODISHA,RAYAGADA,0.38,-,2.47,32.9492039
2018/06/20,ODISHA,SAMBALPUR,0.65,-,4.9,26.60131499
2018/06/20,ODISHA,BAUDA,1.11,-,7.64,24.62315819
2018/06/20,ODISHA,SUBARNAPUR,0.82,-,6.63,27.13614625
2018/06/20,ODISHA,KENDUJHAR,0.75,-,5.89,27.70656226
2018/06/20,ODISHA,KALAHANDI,0.14,-,1.12,30.96296772
2018/06/20,ODISHA,JHARSUGUDA,2.17,-,17.94,26.64598928
2018/06/20,ODISHA,NUAPADA,0.1,-,1.01,32.19946195
2018/06/20,ODISHA,BALESHWAR,3.29,-,24.78,26.61678079
2018/06/20,ODISHA,BHADRAK,2.42,-,21.12,31.85599597
2018/06/20,ODISHA,BARGARH,0.4,-,3.05,26.44344141
2018/06/20,ODISHA,NABARANGAPUR,0.59,-,5.66,33.38114474
