date,state_name,districtname,average_soilmoisture_level_(at_15cm),average_soilmoisture_volume_(at_15cm),aggregate_soilmoisture_percentage_(at_15cm),volume_soilmoisture_percentage_(at_15cm),Year,Month,Day
2020/01/07,MEGHALAYA,EAST GARO HILLS,0.0,393.55,0.0,26.34064035,2020,Jan,7
2020/01/07,MEGHALAYA,WEST GARO HILLS,0.0,453.01,0.0,26.5652834,2020,Jan,7
2020/01/07,MEGHALAYA,SOUTH GARO HILLS,0.0,245.71,0.0,25.08177666,2020,Jan,7
2020/01/07,MEGHALAYA,EAST KHASI HILLS,0.02,456.03,0.12,31.90666884,2020,Jan,7
2020/01/06,MEGHALAYA,WEST KHASI HILLS,0.17,870.63,1.15,32.67894864,2020,Jan,6
2020/01/06,MEGHALAYA,JAINTIA HILLS,0.03,696.52,0.2,35.99808481,2020,Jan,6
2020/01/06,MEGHALAYA,RI BHOI,0.01,466.12,0.03,37.77625888,2020,Jan,6
2020/01/06,MEGHALAYA,EAST GARO HILLS,0.01,447.71,0.07,29.96570001,2020,Jan,6
2020/01/06,MEGHALAYA,WEST GARO HILLS,0.03,517.13,0.18,30.32535518,2020,Jan,6
2020/01/06,MEGHALAYA,SOUTH GARO HILLS,0.09,295.86,0.43,30.20104715,2020,Jan,6
2020/01/06,MEGHALAYA,EAST KHASI HILLS,0.12,466.47,0.78,32.6365838,2020,Jan,6
2020/01/05,MEGHALAYA,WEST KHASI HILLS,0.17,880.69,1.18,33.05680814,2020,Jan,5
2020/01/05,MEGHALAYA,JAINTIA HILLS,0.03,706.84,0.19,36.53105712,2020,Jan,5
2020/01/05,MEGHALAYA,RI BHOI,0.01,473.26,0.03,38.35465588,2020,Jan,5
2020/01/05,MEGHALAYA,EAST GARO HILLS,0.01,451.08,0.07,30.19123615,2020,Jan,5
2020/01/05,MEGHALAYA,WEST GARO HILLS,0.03,519.93,0.18,30.48939021,2020,Jan,5
2020/01/05,MEGHALAYA,SOUTH GARO HILLS,0.1,297.98,0.44,30.41734484,2020,Jan,5
2020/01/05,MEGHALAYA,EAST KHASI HILLS,0.14,476.66,0.88,33.34955389,2020,Jan,5
2020/01/04,MEGHALAYA,WEST KHASI HILLS,0.17,887.06,1.16,33.29587171,2020,Jan,4
2020/01/04,MEGHALAYA,JAINTIA HILLS,0.02,719.98,0.16,37.21041699,2020,Jan,4
2020/01/04,MEGHALAYA,RI BHOI,0.01,473.07,0.03,38.33924561,2020,Jan,4
2020/01/04,MEGHALAYA,EAST GARO HILLS,0.01,454.24,0.07,30.40283944,2020,Jan,4
2020/01/04,MEGHALAYA,WEST GARO HILLS,0.03,516.33,0.18,30.2784772,2020,Jan,4
2020/01/04,MEGHALAYA,SOUTH GARO HILLS,0.1,299.85,0.44,30.60810244,2020,Jan,4
